"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2009","2009","USD","US Dollar","0","Units",,,42887,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2010","2010","USD","US Dollar","0","Units",,,45840,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2011","2011","USD","US Dollar","0","Units",,,43797,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2012","2012","USD","US Dollar","0","Units",,,42801,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2013","2013","USD","US Dollar","0","Units",,,42514,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2014","2014","USD","US Dollar","0","Units",,,43532,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2015","2015","USD","US Dollar","0","Units",,,45709,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2016","2016","USD","US Dollar","0","Units",,,47629,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2017","2017","USD","US Dollar","0","Units",,,47824,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2018","2018","USD","US Dollar","0","Units",,,48437,,
"USA95","Ingham","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2019","2019","USD","US Dollar","0","Units",,,48742,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2001","2001","PER","Persons","0","Units",,,101,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2002","2002","PER","Persons","0","Units",,,101,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2003","2003","PER","Persons","0","Units",,,102,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2004","2004","PER","Persons","0","Units",,,102,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2005","2005","PER","Persons","0","Units",,,102,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2006","2006","PER","Persons","0","Units",,,102,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2007","2007","PER","Persons","0","Units",,,102,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2008","2008","PER","Persons","0","Units",,,102,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2009","2009","PER","Persons","0","Units",,,103,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2010","2010","PER","Persons","0","Units",,,103,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2011","2011","PER","Persons","0","Units",,,103,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2012","2012","PER","Persons","0","Units",,,103,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2013","2013","PER","Persons","0","Units",,,103,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2014","2014","PER","Persons","0","Units",,,103,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2015","2015","PER","Persons","0","Units",,,102,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2016","2016","PER","Persons","0","Units",,,102,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2017","2017","PER","Persons","0","Units",,,101,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2018","2018","PER","Persons","0","Units",,,101,,
"USA70","Onondaga","POP_DEN","Population density (inhabitants per km2)","2019","2019","PER","Persons","0","Units",,,101,,
"USA156","Weld","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,192278,,
"USA156","Weld","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,202234,,
"USA156","Weld","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,208858,,
"USA156","Weld","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,215322,,
"USA156","Weld","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,222879,,
"USA156","Weld","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,230703,,
"USA156","Weld","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,237692,,
"USA156","Weld","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,243442,,
"USA156","Weld","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,248193,,
"USA156","Weld","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,254224,,
"USA156","Weld","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,258867,,
"USA156","Weld","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,264025,,
"USA156","Weld","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,270105,,
"USA156","Weld","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,277480,,
"USA156","Weld","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,286493,,
"USA156","Weld","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,296330,,
"USA156","Weld","T_T","Population, all ages, administrative data","2017","2017","PER","Persons","0","Units",,,306571,,
"USA156","Weld","T_T","Population, all ages, administrative data","2018","2018","PER","Persons","0","Units",,,315360,,
"USA156","Weld","T_T","Population, all ages, administrative data","2019","2019","PER","Persons","0","Units",,,324703,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2001","2001","PER","Persons","0","Units",,,251,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2002","2002","PER","Persons","0","Units",,,250,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2003","2003","PER","Persons","0","Units",,,250,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2004","2004","PER","Persons","0","Units",,,250,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2005","2005","PER","Persons","0","Units",,,250,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2006","2006","PER","Persons","0","Units",,,250,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2007","2007","PER","Persons","0","Units",,,250,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2008","2008","PER","Persons","0","Units",,,251,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2009","2009","PER","Persons","0","Units",,,250,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2010","2010","PER","Persons","0","Units",,,249,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2011","2011","PER","Persons","0","Units",,,249,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2012","2012","PER","Persons","0","Units",,,249,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2013","2013","PER","Persons","0","Units",,,249,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2014","2014","PER","Persons","0","Units",,,250,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2015","2015","PER","Persons","0","Units",,,249,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2016","2016","PER","Persons","0","Units",,,248,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2017","2017","PER","Persons","0","Units",,,247,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2018","2018","PER","Persons","0","Units",,,247,,
"USA118","Stark","POP_DEN","Population density (inhabitants per km2)","2019","2019","PER","Persons","0","Units",,,246,,
"USA74","Lee","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,461037,,
"USA74","Lee","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,478889,,
"USA74","Lee","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,497662,,
"USA74","Lee","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,522431,,
"USA74","Lee","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,555029,,
"USA74","Lee","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,582678,,
"USA74","Lee","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,604716,,
"USA74","Lee","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,610984,,
"USA74","Lee","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,612297,,
"USA74","Lee","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,620481,,
"USA74","Lee","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,631198,,
"USA74","Lee","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,644451,,
"USA74","Lee","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,660197,,
"USA74","Lee","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,677710,,
"USA74","Lee","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,700243,,
"USA74","Lee","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,723467,,
"USA74","Lee","T_T","Population, all ages, administrative data","2017","2017","PER","Persons","0","Units",,,741188,,
"USA74","Lee","T_T","Population, all ages, administrative data","2018","2018","PER","Persons","0","Units",,,755159,,
"USA74","Lee","T_T","Population, all ages, administrative data","2019","2019","PER","Persons","0","Units",,,772268,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2001","2001","PER","Persons","0","Units",,,22,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2002","2002","PER","Persons","0","Units",,,22,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2003","2003","PER","Persons","0","Units",,,22,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2004","2004","PER","Persons","0","Units",,,22,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2005","2005","PER","Persons","0","Units",,,22,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2006","2006","PER","Persons","0","Units",,,23,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2007","2007","PER","Persons","0","Units",,,23,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2008","2008","PER","Persons","0","Units",,,23,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2009","2009","PER","Persons","0","Units",,,23,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2010","2010","PER","Persons","0","Units",,,24,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2011","2011","PER","Persons","0","Units",,,24,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2012","2012","PER","Persons","0","Units",,,24,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2013","2013","PER","Persons","0","Units",,,25,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2014","2014","PER","Persons","0","Units",,,25,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2015","2015","PER","Persons","0","Units",,,25,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2016","2016","PER","Persons","0","Units",,,25,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2017","2017","PER","Persons","0","Units",,,26,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2018","2018","PER","Persons","0","Units",,,26,,
"USA126","Lubbock","POP_DEN","Population density (inhabitants per km2)","2019","2019","PER","Persons","0","Units",,,26,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,1767690,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,1788259,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,1804559,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,1821367,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,1838118,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,1859782,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,1881754,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,1900075,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,1920379,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,1937937,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,1949685,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,1962571,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,1977801,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,1992946,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,2009281,,
"USA24","Jackson (MO)","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,2029587,,
