city,year,density,employment,gdp,population
Spokane,2013,35,0.5686254579083108,4.354,0.501738
Spokane,2014,35,0.5734587140379777,4.3928,0.506298
Spokane,2015,36,0.5751709762038598,4.5034,0.512352
Spokane,2016,36,0.5783070510727388,4.5599,0.52063
Spokane,2017,37,0.5802788235338542,4.6066,0.529654
Spokane,2018,37,0.5871589998382277,4.7689,0.537793
Spokane,2019,38,0.5859442854661315,4.8461,0.546895
St. Joseph,2001,222,0.5970350505834231,4.2147,0.265502
St. Joseph,2002,222,0.589460183333962,4.3095,0.26509
St. Joseph,2003,221,0.5888647162357136,4.5469,0.264762
St. Joseph,2004,221,0.5954691333290492,4.663,0.264541
St. Joseph,2005,222,0.5965234857265832,4.6651,0.264863
St. Joseph,2006,222,0.5989393437189261,4.7377,0.265496
St. Joseph,2007,223,0.6026875152699731,4.7587,0.266045
St. Joseph,2008,224,0.5925127767676087,4.5322,0.267282
St. Joseph,2009,223,0.5646654948712087,4.1881,0.266827
St. Joseph,2010,223,0.5609653709346737,4.3626,0.266799
St. Joseph,2011,223,0.5715678261586797,4.3887,0.266726
St. Joseph,2012,223,0.5680931516715684,4.5033,0.266576
St. Joseph,2013,224,0.5661032681108433,4.5684,0.267188
St. Joseph,2014,224,0.5742268387414513,4.7455,0.268023
St. Joseph,2015,225,0.5854405046040653,4.8612,0.268567
St. Joseph,2016,226,0.591852378518897,4.8275,0.270042
St. Joseph,2017,226,0.5960091629382094,4.8401,0.270219
St. Joseph,2018,227,0.602374511461059,5.0177,0.270961
St. Joseph,2019,227,0.6039087947882736,5.1299,0.271695
St. Louis,2001,178,0.6225892896895543,5.1577,2.493093
St. Louis,2002,179,0.6191148062686933,5.2204,2.501893
St. Louis,2003,179,0.6176038253432975,5.3571,2.51167
St. Louis,2004,180,0.6176602761785582,5.4458,2.521195
St. Louis,2005,181,0.623293467446374,5.5427,2.528812
St. Louis,2006,182,0.6279239860990292,5.5203,2.541693
St. Louis,2007,182,0.6341851745612261,5.5512,2.551884
St. Louis,2008,183,0.631455784627257,5.6437,2.563147
St. Louis,2009,184,0.6090454677132869,5.5505,2.575146
St. Louis,2010,185,0.6008641297200281,5.6006,2.58526
St. Louis,2011,185,0.606659082302193,5.5843,2.590417
St. Louis,2012,185,0.6073556164434268,5.6834,2.593474
St. Louis,2013,185,0.6134743757352644,5.704,2.596855
St. Louis,2014,186,0.6183700218709041,5.7912,2.60163
St. Louis,2015,186,0.6285355047805116,5.8569,2.606311
St. Louis,2016,186,0.6371932772076823,5.8297,2.604632
St. Louis,2017,186,0.6436816430435008,5.8037,2.604435
St. Louis,2018,186,0.6519546512307063,5.9214,2.602408
St. Louis,2019,186,0.6514987820714774,5.9999,2.60278
St. Lucie,2001,124,0.3549901994870477,2.7461,0.198459
St. Lucie,2002,129,0.3664065385138681,2.8676,0.205796
St. Lucie,2003,134,0.37550948242169324,2.9037,0.214924
St. Lucie,2004,143,0.3957024344995362,3.1151,0.228548
St. Lucie,2005,151,0.40174405389209183,3.2062,0.241965
St. Lucie,2006,160,0.4003000967674955,3.2968,0.255251
St. Lucie,2007,167,0.3852282095480776,3.1723,0.26686
St. Lucie,2008,171,0.36606492379672784,2.9968,0.273151
St. Lucie,2009,172,0.3480447904820226,2.9256,0.274344
St. Lucie,2010,174,0.34251679902260235,2.7961,0.27829
St. Lucie,2011,175,0.3480592268281987,2.7646,0.280481
St. Lucie,2012,177,0.3510645063276828,2.7636,0.283042
St. Lucie,2013,178,0.3547753094378094,2.8283,0.285437
St. Lucie,2014,181,0.36285823567315745,2.818,0.290207
St. Lucie,2015,186,0.3685434882728064,2.8201,0.297471
St. Lucie,2016,191,0.37156078816122967,2.8563,0.305775
St. Lucie,2017,196,0.3780024073536032,2.8833,0.313207
St. Lucie,2018,200,0.3883592433039895,2.9014,0.32034
St. Lucie,2019,205,0.38990072028848116,2.8867,0.328063
Stanislaus,2001,118,0.455251735268813,3.3823,0.463761
Stanislaus,2002,122,0.45064286896112626,3.4247,0.477469
Stanislaus,2003,124,0.44601595955326384,3.4696,0.487357
Stanislaus,2004,125,0.4465635295861051,3.6403,0.492613
Stanislaus,2005,127,0.44971601135954564,3.6599,0.50002
Stanislaus,2006,128,0.44623313933787906,3.6706,0.504651
Stanislaus,2007,129,0.4498458157586928,3.6726,0.507834
Stanislaus,2008,130,0.43939280831067595,3.5591,0.509032
Stanislaus,2009,130,0.41626395796190296,3.5861,0.511536
Stanislaus,2010,131,0.4094134181780769,3.5895,0.515137
Stanislaus,2011,132,0.4099088915297141,3.573,0.517515
Stanislaus,2012,132,0.4196230896958888,3.5252,0.520336
Stanislaus,2013,133,0.4289402327096785,3.5512,0.523313
Stanislaus,2014,134,0.43677886528208804,3.7196,0.527814
Stanislaus,2015,136,0.44574203402169793,3.8169,0.532954
Stanislaus,2016,137,0.44980945701743646,3.8103,0.538986
Stanislaus,2017,139,0.4531877302596539,3.9517,0.544494
Stanislaus,2018,139,0.4616531746538774,4.0064,0.547855
Stanislaus,2019,140,0.46505117678409347,4.0756,0.549761
Stark,2001,251,0.5719344279675055,3.8626,0.377295
Stark,2002,250,0.5631429655554877,3.9093,0.376867
Stark,2003,250,0.5543067681387552,3.8955,0.376721
Stark,2004,250,0.5564257705163501,3.9651,0.376663
Stark,2005,250,0.5609041350884191,4.032,0.37605
Stark,2006,250,0.549332766228933,3.9272,0.37618
Stark,2007,250,0.5517078516332915,3.9089,0.376877
Stark,2008,251,0.5471322396663317,3.8804,0.377141
Stark,2009,250,0.5242019085085458,3.6963,0.37621
Stark,2010,249,0.5203491160203332,3.8622,0.375348
Stark,2011,249,0.5354781689238262,3.9975,0.374512
Stark,2012,249,0.5449943186970879,4.0841,0.374914
Stark,2013,249,0.5512965411353264,4.2091,0.375152
Stark,2014,250,0.5581750122468105,4.3805,0.375608
Stark,2015,249,0.5573001990405498,4.3832,0.374798
Stark,2016,248,0.5601936003726379,4.3279,0.373553
Stark,2017,247,0.5659142212189616,4.4305,0.37212
Stark,2018,247,0.57083815729248,4.4452,0.37141
Stark,2019,246,0.5663527755224251,4.4292,0.370723
Summit,2001,500,0.5951090250002754,4.4912,0.544554
Summit,2002,500,0.5955978167108977,4.6677,0.544866
Summit,2003,501,0.5930629921693145,4.7993,0.545163
Summit,2004,501,0.606002895216288,4.9226,0.545037
Summit,2005,501,0.6187267099548831,5.026,0.545029
Summit,2006,500,0.6281918995336541,4.986,0.54466
Summit,2007,500,0.6378834229020256,5.0887,0.544275
Summit,2008,499,0.6400547949241047,5.031,0.543116
Summit,2009,498,0.6106965977109022,4.8242,0.542135
Summit,2010,497,0.6084787661609979,4.9087,0.541659
Summit,2011,497,0.6158084703935216,4.8793,0.541368
Summit,2012,497,0.6212135220393264,4.9403,0.540806
Summit,2013,498,0.6230038078932609,5.0158,0.542032
Summit,2014,498,0.6301762715363123,5.1247,0.542572
Summit,2015,498,0.6385799165959332,5.2215,0.54194
Summit,2016,497,0.6430862523234286,5.2685,0.541226
Summit,2017,497,0.6439177027663169,5.258,0.541695
Summit,2018,497,0.6476726425844629,5.3456,0.541451
Summit,2019,497,0.6463220256872049,5.4674,0.540814
Tallahassee,2001,51,0.6303385472862577,4.2289,0.324386
Tallahassee,2002,51,0.6048118558272855,4.3377,0.32794
Tallahassee,2003,52,0.6012462270669989,4.3692,0.334289
Tallahassee,2004,53,0.607051144086161,4.4876,0.339179
Tallahassee,2005,54,0.6160659042517654,4.4435,0.344257
Tallahassee,2006,55,0.6187261110160306,4.3789,0.35058
Tallahassee,2007,56,0.6167445999378772,4.4912,0.357357
Tallahassee,2008,56,0.6028186403423782,4.3659,0.361238
Tallahassee,2009,57,0.5777646768488305,4.2589,0.36469
Tallahassee,2010,58,0.5670513955559887,4.1738,0.369351
Tallahassee,2011,58,0.5686325734723778,4.1037,0.371296
Tallahassee,2012,59,0.5605398608254564,4.0912,0.375356
Tallahassee,2013,58,0.5671678573628958,4.0382,0.373311
Tallahassee,2014,59,0.5786400010652037,4.0964,0.375515
Tallahassee,2015,59,0.5808022657190879,4.1602,0.377805
Tallahassee,2016,59,0.5901538104236385,4.2604,0.378908
Tallahassee,2017,60,0.5938078718798091,4.3388,0.38339
Tallahassee,2018,60,0.6118341502736858,4.3096,0.384565
Tallahassee,2019,60,0.6148245460082797,4.4096,0.387452
Tampa-Hillsborough,2001,364,0.7029176816075692,5.3837,1.028385
Tampa-Hillsborough,2002,374,0.6983068843258821,5.5078,1.05486
Tampa-Hillsborough,2003,382,0.6876752962053418,5.7236,1.077462
Tampa-Hillsborough,2004,393,0.6934936497552392,6.0086,1.108225
Tampa-Hillsborough,2005,405,0.6964634686140275,6.1411,1.143154
Tampa-Hillsborough,2006,415,0.6905265798847269,6.1353,1.171826
Tampa-Hillsborough,2007,420,0.6960418203642147,6.1272,1.184686
Tampa-Hillsborough,2008,424,0.6673270536684902,5.8797,1.196773
Tampa-Hillsborough,2009,430,0.6247741032082699,5.679,1.21405
Tampa-Hillsborough,2010,437,0.6092057549547593,5.6497,1.233511
Tampa-Hillsborough,2011,445,0.6125526524741586,5.5666,1.255639
Tampa-Hillsborough,2012,454,0.6175022131309572,5.5795,1.279861
Tampa-Hillsborough,2013,462,0.6268166326044061,5.6265,1.304474
Tampa-Hillsborough,2014,472,0.6333386356849262,5.5978,1.332742
Tampa-Hillsborough,2015,484,0.6429870039460812,5.7807,1.364645
Tampa-Hillsborough,2016,495,0.6456973892294718,5.8733,1.398093
Tampa-Hillsborough,2017,506,0.6536418094278357,5.8554,1.42896
Tampa-Hillsborough,2018,516,0.6637058688934834,5.9304,1.455351
Tampa-Hillsborough,2019,523,0.6737991819461933,6.1217,1.476431
Tampa-Pinellas,2001,449,0.5048540658898184,3.68,1.281503
Tampa-Pinellas,2002,454,0.5102740493077133,3.798,1.294767
Tampa-Pinellas,2003,459,0.5076624431845951,3.8781,1.309504
Tampa-Pinellas,2004,466,0.5170543620714416,3.976,1.329953
Tampa-Pinellas,2005,473,0.522319003604017,4.0713,1.35127
Tampa-Pinellas,2006,478,0.530937273366571,4.1308,1.363711
Tampa-Pinellas,2007,481,0.5293247427676517,4.1467,1.372203
Tampa-Pinellas,2008,483,0.5081301609628887,3.9528,1.377771
Tampa-Pinellas,2009,483,0.487984574040758,3.8471,1.377937
Tampa-Pinellas,2010,484,0.47746001285146145,3.8268,1.381944
Tampa-Pinellas,2011,485,0.47798900153995766,3.7236,1.385103
Tampa-Pinellas,2012,488,0.4830621621738149,3.7392,1.391618
Tampa-Pinellas,2013,492,0.48899488047797407,3.7601,1.403256
Tampa-Pinellas,2014,498,0.49630328937549456,3.8128,1.420452
Tampa-Pinellas,2015,505,0.5051885438946933,3.9226,1.442794
Tampa-Pinellas,2016,515,0.5072448101296805,3.9536,1.470846
Tampa-Pinellas,2017,524,0.5190458633087508,3.9494,1.494419
Tampa-Pinellas,2018,530,0.5317447199022527,3.9976,1.512472
Tampa-Pinellas,2019,536,0.5311079711703748,4.0722,1.529399
Thurston,2001,57,0.49241204480833134,3.6503,0.262719
Thurston,2002,58,0.49727505158338564,3.6786,0.267528
Thurston,2003,59,0.5018649990803752,3.69,0.27185
Thurston,2004,60,0.5044038380948253,3.7211,0.276804
Thurston,2005,61,0.5104722894469228,3.7976,0.282221
Thurston,2006,63,0.515748031496063,3.816,0.28956
Thurston,2007,64,0.5219783370607621,3.9419,0.296451
Thurston,2008,66,0.5115333901097275,4.0539,0.304117
Thurston,2009,67,0.48559153508729525,3.9055,0.310269
Thurston,2010,68,0.4722735733591718,3.9196,0.313744
Thurston,2011,69,0.4651000091390107,3.8449,0.317321
Thurston,2012,69,0.4683058671727706,3.8522,0.319302
Thurston,2013,70,0.4764991192596819,3.8781,0.322456
Thurston,2014,71,0.4826948821557092,3.9012,0.325684
Thurston,2015,71,0.48703117500167087,3.924,0.329174
Thurston,2016,73,0.4908673692606691,4.0374,0.335993
Thurston,2017,74,0.4954857800618562,4.0544,0.344024
Thurston,2018,76,0.5009495878475534,4.2292,0.351205
Thurston,2019,77,0.49678631519910266,4.2615,0.3566
Tulare,2001,30,0.451985818833725,3.0358,0.373171
Tulare,2002,30,0.4618724444631792,2.7606,0.379568
Tulare,2003,31,0.4501045677992916,2.8444,0.388743
Tulare,2004,32,0.43623218976159267,3.1311,0.398226
Tulare,2005,32,0.4357428242272716,3.2234,0.40797
Tulare,2006,33,0.4403127342313356,2.9709,0.414921
Tulare,2007,34,0.447913014639693,3.3596,0.42214
Tulare,2008,34,0.4389598470006965,3.1216,0.429283
Tulare,2009,35,0.4183762903701941,2.8245,0.436987
Tulare,2010,35,0.4138565491146916,3.101,0.442953
Tulare,2011,36,0.4136070685837984,3.2564,0.446709
Tulare,2012,36,0.40849374478732275,3.0925,0.449625
Tulare,2013,36,0.42103086947965657,3.1715,0.452259
Tulare,2014,36,0.4239345026359875,3.4677,0.454858
Tulare,2015,36,0.4386397369492594,3.3828,0.456794
Tulare,2016,37,0.447085019096235,3.5048,0.458991
Tulare,2017,37,0.44796698350040687,3.6567,0.462072
Tulare,2018,37,0.4529690121672529,3.6389,0.464279
Tulare,2019,37,0.4557263430459623,3.7786,0.465751
Tulsa,2001,49,0.612496082352266,4.2889,0.906156
Tulsa,2002,49,0.5982982794517189,4.2087,0.913546
Tulsa,2003,49,0.5813440220290702,4.2691,0.916607
Tulsa,2004,49,0.5846719028490137,4.4413,0.917335
Tulsa,2005,50,0.5984384264593818,4.7708,0.922531
Tulsa,2006,50,0.6103425905506585,5.1526,0.934118
Tulsa,2007,51,0.6184992766707849,5.1581,0.94701
Tulsa,2008,52,0.6224557680397782,5.4147,0.957509
Tulsa,2009,52,0.5938458179226442,4.7678,0.970917
Tulsa,2010,53,0.5784726992545726,4.7723,0.981182
Tulsa,2011,53,0.58102613452188,5.0625,0.9872
Tulsa,2012,54,0.5916607553415739,5.2224,0.993855
Tulsa,2013,54,0.5953717410048994,5.2744,1.003185
Tulsa,2014,55,0.5999339083700894,5.6108,1.010718
Tulsa,2015,55,0.6021656002355572,5.3717,1.022257
Tulsa,2016,56,0.5992438031170066,4.9685,1.030155
Tulsa,2017,56,0.6001632488654397,5.1586,1.032779
Tulsa,2018,56,0.6073293624650553,5.4202,1.035206
Tulsa,2019,56,0.6048646591394005,5.3719,1.040484
Tuscaloosa,2001,23,0.514409114948181,3.5594,0.215558
Tuscaloosa,2002,23,0.5156988411989383,3.6928,0.216258
Tuscaloosa,2003,24,0.516012579832668,4.0303,0.217173
Tuscaloosa,2004,24,0.5252227011165908,4.3722,0.218791
Tuscaloosa,2005,24,0.5335163351633516,4.6674,0.22222
Tuscaloosa,2006,25,0.5447142310348924,4.5493,0.227299
Tuscaloosa,2007,25,0.5524198103779405,4.7067,0.230142
Tuscaloosa,2008,25,0.5433808519106577,4.5164,0.233663
Tuscaloosa,2009,26,0.5130880145324267,3.9528,0.237813
Tuscaloosa,2010,26,0.5085347318490806,4.1579,0.239492
Tuscaloosa,2011,26,0.5151950018302219,4.6901,0.240408
Tuscaloosa,2012,26,0.5238497935341752,4.4701,0.242413
Tuscaloosa,2013,26,0.5250123722387413,4.4328,0.244499
Tuscaloosa,2014,27,0.5372355276095216,4.2361,0.247143
Tuscaloosa,2015,27,0.5473791050524339,4.109,0.249266
Tuscaloosa,2016,27,0.5480104151690868,4.124,0.250404
Tuscaloosa,2017,27,0.555647559485185,4.3136,0.251197
Tuscaloosa,2018,27,0.5657566758500602,4.3955,0.251541
Tuscaloosa,2019,27,0.5749583059984034,4.5103,0.253034
Utah,2001,27,0.5259212452957552,2.996,0.394059
Utah,2002,28,0.5136390975960875,2.9642,0.405672
Utah,2003,29,0.50949177877429,3.0004,0.41478
Utah,2004,30,0.5237481265719738,3.1226,0.425023
Utah,2005,31,0.5373513214731713,3.2441,0.439623
Utah,2006,32,0.5481899399087592,3.3821,0.457471
Utah,2007,33,0.5593877887478844,3.5164,0.479181
Utah,2008,35,0.5393267006806138,3.4414,0.497639
Utah,2009,36,0.5090173006349391,3.3515,0.51501
Utah,2010,37,0.48988678021331483,3.3305,0.530296
Utah,2011,38,0.49777792560809075,3.3596,0.541161
Utah,2012,38,0.506038853653661,3.3288,0.55027
Utah,2013,39,0.5158570569330804,3.4134,0.561958
Utah,2014,40,0.5271864923922609,3.4895,0.571589
Utah,2015,41,0.5431404352837805,3.7186,0.583849
Utah,2016,42,0.5562698454875181,3.8519,0.602152
Utah,2017,43,0.5675919343372327,3.9148,0.61892
Utah,2018,44,0.5860441996796667,4.1538,0.633715
Utah,2019,45,0.5855480432376015,4.4336,0.647677
Vanderburgh,2001,63,0.6250811407632995,4.8777,0.329674
Vanderburgh,2002,64,0.6229313099765305,5.1304,0.331067
Vanderburgh,2003,64,0.6227687806164971,5.3979,0.333562
Vanderburgh,2004,64,0.6162267367693169,5.6829,0.335508
Vanderburgh,2005,65,0.6180468212344858,5.6546,0.337112
Vanderburgh,2006,65,0.6177067538306321,5.5034,0.338978
Vanderburgh,2007,65,0.6143744240780847,5.4539,0.340758
Vanderburgh,2008,66,0.6107619646434368,5.5159,0.341945
Vanderburgh,2009,66,0.5908330058367175,5.2786,0.343515
Vanderburgh,2010,66,0.5934953699682065,5.5362,0.345354
Vanderburgh,2011,67,0.6053785240248826,5.6425,0.346266
Vanderburgh,2012,67,0.6066012154673844,5.5559,0.347027
Vanderburgh,2013,67,0.6044325262698029,5.3672,0.347928
Vanderburgh,2014,67,0.6113158204127513,5.3028,0.348733
Vanderburgh,2015,67,0.6181253153525068,5.3652,0.348816
Vanderburgh,2016,67,0.6205292569264832,5.5481,0.349131
Vanderburgh,2017,67,0.6257657626651982,5.9646,0.348672
Vanderburgh,2018,67,0.6335577406158042,6.1715,0.348325
Vanderburgh,2019,67,0.6314187009933917,6.2205,0.348805
Ventura,2001,159,0.5314462578698794,4.9196,0.766689
Ventura,2002,162,0.5332519124708623,4.9482,0.779489
Ventura,2003,163,0.5367454667732562,5.18,0.78807
Ventura,2004,165,0.5397824164918122,5.6049,0.793994
Ventura,2005,165,0.5482468455559515,5.8405,0.794197
Ventura,2006,165,0.5525261750751395,6.4194,0.798183
Ventura,2007,166,0.5594223694950295,6.8853,0.800027
Ventura,2008,167,0.5473037242994073,6.3547,0.806353
Ventura,2009,169,0.5242145424656189,6.3641,0.81513
Ventura,2010,171,0.5149004295007902,6.2558,0.825144
Ventura,2011,172,0.5182128621485755,5.9456,0.829908
Ventura,2012,173,0.5261932563450528,5.8244,0.833287
Ventura,2013,174,0.5330769258316234,5.8739,0.837729
Ventura,2014,175,0.5419391459340968,5.7907,0.842113
Ventura,2015,175,0.5450597741955703,5.7805,0.845599
Ventura,2016,176,0.5489968958143676,5.733,0.846921
Ventura,2017,176,0.5514497845010515,5.7651,0.848264
Ventura,2018,176,0.5599937206540907,5.7674,0.847222
Ventura,2019,175,0.5629345074585141,5.9518,0.844203
Virginia Beach,2001,179,0.6094481719080943,4.6385,1.080717
Virginia Beach,2002,181,0.6117279593841343,4.784,1.092381
Virginia Beach,2003,182,0.6170518823476928,5.0281,1.098389
Virginia Beach,2004,185,0.6215034160422168,5.1627,1.118985
Virginia Beach,2005,185,0.6267740161291616,5.3272,1.121819
Virginia Beach,2006,187,0.6289425106182661,5.3795,1.134366
Virginia Beach,2007,187,0.638456713172067,5.4665,1.130263
Virginia Beach,2008,187,0.6321275437734797,5.4349,1.129965
Virginia Beach,2009,188,0.6082151840942303,5.3482,1.134582
Virginia Beach,2010,189,0.5963440961633183,5.3399,1.145052
Virginia Beach,2011,190,0.5954581091488123,5.242,1.151767
Virginia Beach,2012,192,0.592832408779244,5.1415,1.16092
Virginia Beach,2013,193,0.595041896625535,5.127,1.165607
Virginia Beach,2014,194,0.5973206450033731,5.0887,1.172521
Virginia Beach,2015,195,0.606601911736732,5.211,1.177568
Virginia Beach,2016,195,0.6250284739728834,5.2769,1.180903
Virginia Beach,2017,195,0.6297412969479499,5.2304,1.182746
Virginia Beach,2018,196,0.617825652198107,5.1018,1.186066
Virginia Beach,2019,197,0.61242900549307,5.1604,1.190409
Volusia-Daytona Beach,2001,137,0.4327836436467946,2.752,0.451103
Volusia-Daytona Beach,2002,139,0.43748363331645745,2.929,0.458248
Volusia-Daytona Beach,2003,142,0.44348536927612353,3.0874,0.466074
Volusia-Daytona Beach,2004,145,0.45054472627373676,3.3236,0.476845
Volusia-Daytona Beach,2005,148,0.46278920083817093,3.3569,0.486297
Volusia-Daytona Beach,2006,150,0.4702676918350352,3.4195,0.494748
Volusia-Daytona Beach,2007,152,0.47001312796256023,3.4633,0.498935
Volusia-Daytona Beach,2008,151,0.455843382941335,3.2604,0.497366
Volusia-Daytona Beach,2009,150,0.43397252409599585,3.1184,0.494688
Volusia-Daytona Beach,2010,150,0.4280086235140415,3.0788,0.494462
Volusia-Daytona Beach,2011,150,0.43464265060923085,3.0225,0.494558
Volusia-Daytona Beach,2012,151,0.437302576347212,3.0256,0.496711
Volusia-Daytona Beach,2013,152,0.4406932666536183,3.0206,0.500702
Volusia-Daytona Beach,2014,154,0.4468257568287151,3.0697,0.50705
Volusia-Daytona Beach,2015,157,0.45009513791129746,3.1127,0.517144
Volusia-Daytona Beach,2016,161,0.4536477036477036,3.1749,0.5291
Volusia-Daytona Beach,2017,164,0.4590713775278188,3.209,0.538755
Volusia-Daytona Beach,2018,166,0.466662523738067,3.2431,0.547117
Volusia-Daytona Beach,2019,168,0.4661023526120582,3.2766,0.554065
Wake,2001,183,0.6792642157525252,5.5287,0.784306
Wake,2002,188,0.6628921638352742,5.5337,0.808495
Wake,2003,194,0.6544335040547334,5.5456,0.831374
Wake,2004,200,0.656126699136259,5.6279,0.856391
Wake,2005,208,0.661420718388707,5.7078,0.890465
Wake,2006,218,0.6665745658140912,5.7952,0.933759
Wake,2007,228,0.6739994392726097,5.777,0.977302
Wake,2008,237,0.6533560916013741,5.645,1.018238
Wake,2009,245,0.616523918628857,5.3134,1.050102
Wake,2010,251,0.6021005971848988,5.4649,1.076551
Wake,2011,257,0.6083204250736814,5.3316,1.101362
Wake,2012,263,0.612864830608892,5.3652,1.126653
Wake,2013,268,0.6167842271052348,5.5723,1.151748
Wake,2014,275,0.6268451753377785,5.7424,1.178953
Wake,2015,282,0.6404796022519849,6.0606,1.208001
Wake,2016,289,0.645305556227669,6.2743,1.23987
Wake,2017,296,0.6502934584918566,6.389,1.269004
Wake,2018,302,0.6601754278959847,6.5974,1.295233
Wake,2019,308,0.6628146026594969,6.6806,1.322581
Washington,2001,319,0.664270906450099,6.3503,7.592023
Washington,2002,324,0.6613810412844782,6.533,7.699625
Washington,2003,327,0.6620166137828395,6.702,7.78751
Washington,2004,331,0.6699634134194781,6.9619,7.881305
Washington,2005,335,0.6770132249240884,7.1757,7.9698
Washington,2006,337,0.684516942575662,7.2432,8.030184
Washington,2007,340,0.6920215758493989,7.2934,8.094606
Washington,2008,344,0.6865085283675805,7.4045,8.17976
Washington,2009,349,0.6674621616756554,7.3426,8.299654
Washington,2010,355,0.6582120252995814,7.5199,8.439191
Washington,2011,360,0.660263265136928,7.496,8.56399
Washington,2012,365,0.6604602399879221,7.4232,8.683687
Washington,2013,369,0.6624299516578203,7.3678,8.78322
Washington,2014,373,0.6646760499070903,7.3893,8.865594
Washington,2015,376,0.6732755217456818,7.5781,8.939269
Washington,2016,378,0.6816045673230497,7.76,9.000283
Washington,2017,381,0.6858188422451743,7.8089,9.067412
Washington,2018,383,0.695055524443633,7.894,9.108691
Washington,2019,385,0.6936324944491633,7.9967,9.151323
Washoe,2001,17,0.6559678857706469,5.413,0.391353
Washoe,2002,18,0.6381239786847319,5.3525,0.403279
Washoe,2003,18,0.6339720579065339,5.3434,0.415359
Washoe,2004,19,0.6418354545496943,5.5872,0.428842
Washoe,2005,19,0.6485340150957374,5.6881,0.442774
Washoe,2006,20,0.6535723800234702,5.6108,0.454193
Washoe,2007,20,0.6579602927339708,5.4859,0.464449
Washoe,2008,21,0.6296704369830676,5.1565,0.471048
Washoe,2009,21,0.5834744492257277,4.9004,0.473606
Washoe,2010,21,0.5635429850527703,5.0086,0.478015
Washoe,2011,21,0.5667321701254162,4.8841,0.479364
Washoe,2012,21,0.5642129837925479,4.9922,0.482309
Washoe,2013,21,0.5773483844957669,4.9273,0.486164
Washoe,2014,21,0.5819128489347638,4.9485,0.491675
Washoe,2015,22,0.591925327534569,5.3208,0.498497
Washoe,2016,22,0.6052916150318491,5.4821,0.506764
Washoe,2017,22,0.6207804821196169,5.7607,0.51481
Washoe,2018,23,0.6366252240570535,5.5662,0.52442
Washoe,2019,23,0.6307564696211941,5.7121,0.534073
Washtenaw,2001,176,0.745045612306045,6.1748,0.328749
Washtenaw,2002,178,0.7375729873814096,6.4551,0.332763
Washtenaw,2003,180,0.7248641991468197,6.4648,0.336154
Washtenaw,2004,181,0.7229967415194065,6.3187,0.339422
Washtenaw,2005,183,0.7242004008952939,6.3377,0.342234
Washtenaw,2006,184,0.7201222029079873,6.1941,0.344018
Washtenaw,2007,184,0.7174654658133272,6.2684,0.34531
Washtenaw,2008,182,0.711318959586645,5.9092,0.341595
Washtenaw,2009,183,0.6939537727061016,5.5767,0.34352
Washtenaw,2010,185,0.699416151222614,5.6893,0.34598
Washtenaw,2011,187,0.7006901437418588,5.6083,0.350072
Washtenaw,2012,188,0.6997320555169627,5.752,0.352685
Washtenaw,2013,190,0.7027777621930351,5.7626,0.356474
Washtenaw,2014,193,0.7008873220293851,5.7899,0.360523
Washtenaw,2015,194,0.710417956017659,6.0671,0.363555
Washtenaw,2016,196,0.7139170481796381,6.1649,0.36696
Washtenaw,2017,197,0.720670375950425,6.2731,0.369703
Washtenaw,2018,198,0.7341963794164319,6.3835,0.370548
Washtenaw,2019,197,0.746500942315108,6.6181,0.368242
Webb,2001,16,0.4498087560172774,3.4666,0.206281
Webb,2002,17,0.4618456475513793,3.2808,0.212099
Webb,2003,17,0.4640178018398293,3.5571,0.217955
Webb,2004,18,0.4740431795878312,3.5174,0.22418
Webb,2005,18,0.4835153857847076,3.8885,0.230245
Webb,2006,19,0.49226222780001355,3.8663,0.235856
Webb,2007,19,0.5003502314843598,3.7749,0.241269
Webb,2008,20,0.4973272859804001,3.8672,0.24694
Webb,2009,20,0.4800121893786187,3.2296,0.252679
Webb,2010,20,0.4763949494910385,3.4797,0.258271
Webb,2011,21,0.4964603217474332,4.2117,0.262877
Webb,2012,21,0.4969268535089915,5.0292,0.267641
Webb,2013,21,0.50417338309007,6.4065,0.271722
Webb,2014,22,0.5139622916211691,7.3958,0.27474
Webb,2015,22,0.5204070222520407,5.3363,0.277233
Webb,2016,22,0.5170800956900159,4.6453,0.279653
Webb,2017,22,0.5210686506594522,5.1516,0.280915
Webb,2018,22,0.5300186719859978,5.3138,0.282241
Webb,2019,22,0.5391131006258518,4.9526,0.283933
Weld,2001,18,0.5363692154068588,3.8935,0.192278
Weld,2002,19,0.5188247277905792,3.6283,0.202234
Weld,2003,20,0.5186825498664164,3.7408,0.208858
Weld,2004,21,0.5218091973880978,3.9714,0.215322
Weld,2005,21,0.5234589171703031,4.2349,0.222879
Weld,2006,22,0.5265817956420159,4.1912,0.230703
Weld,2007,23,0.5313641182707033,4.3095,0.237692
Weld,2008,23,0.5164679882682528,4.6504,0.243442
Weld,2009,24,0.49156503205166946,4.2276,0.248193
Weld,2010,24,0.47756702750330415,4.4194,0.254224
Weld,2011,25,0.48833184608312374,4.6353,0.258867
Weld,2012,25,0.49190796326105485,4.8586,0.264025
Weld,2013,26,0.5064289813220785,5.4208,0.270105
Weld,2014,27,0.5265820960069194,6.2715,0.27748
Weld,2015,28,0.5237859214710308,5.5164,0.286493
Weld,2016,28,0.5012114871933318,5.3162,0.29633
Weld,2017,29,0.5091544862364672,5.947,0.306571
